,dist_center_segment,radius_segment,center_mass,jx_y,jz_y,jz_x
2197,0.024,0.073,0.027380860629415527,0.8068759016413488,5.018202033562552,6.219298436543356
2198,0.024,0.074,0.029050397877984066,0.7852118918204233,4.916060363889763,6.260807324876912
2199,0.024,0.075,0.030857142857142843,0.7616712379072679,4.804325436035594,6.307610418946281
2200,0.025,0.0,0.0,1.0301375255246388,5.874357271139322,5.702498089415363
2201,0.025,0.001,2.5002500250024995e-06,1.0301378866128315,5.874403966593579,5.70254141987637
2202,0.025,0.002,1.0004001600640254e-05,1.030138943214896,5.874543933298183,5.702671442518897
2203,0.025,0.003,2.2520268241417273e-05,1.0301406151729173,5.874776811439753,5.702888251283661
2204,0.025,0.004,4.006410256410256e-05,1.030142768321076,5.8751019985260555,5.703192003280557
2205,0.025,0.005,6.265664160401002e-05,1.0301452136268943,5.875518645156802,5.703582919606556
2206,0.025,0.006,9.032517061421114e-05,1.0301477059793043,5.876025649053865,5.704061286500516
2207,0.025,0.007,0.00012310320570796905,1.03014994261374,5.87662164730141,5.704627456844775
2208,0.025,0.008,0.00016103059581320446,1.0301515611614864,5.877305006731374,5.705281852026479
2209,0.025,0.009,0.0002041536445206169,1.0301521373074116,5.878073812374052,5.706024964174736
2210,0.025,0.01,0.00025252525252525247,1.030151182036939,5.878925853876931,5.7068573587931155
2211,0.025,0.011,0.0003062050814859803,1.030148138449644,5.879858609777324,5.707779677810625
2212,0.025,0.012,0.0003652597402597402,1.0301423781131656,5.880869229495579,5.708792643078256
2213,0.025,0.013,0.00042976299460889024,1.0301331969271146,5.88195451289527,5.709897060342419
2214,0.025,0.014,0.0004997960016319869,1.030119810462385,5.883110887235019,5.711093823731334
2215,0.025,0.015,0.0005754475703324807,1.0301013487365773,5.884334381312623,5.712383920795539
2216,0.025,0.016,0.000656814449917898,1.0300768503811744,5.885620596576329,5.713768438149433
2217,0.025,0.017,0.0007440016476161054,1.0300452561505176,5.8869646749495095,5.71524856776707
2218,0.025,0.018,0.0008371227780074407,1.0300054017165576,5.888361263083895,5.716825613992542
2219,0.025,0.019,0.0009363004461043676,1.0299560096866103,5.8898044727219885,5.718501001333161
2220,0.025,0.02,0.0010416666666666664,1.0298956807739788,5.891287836811479,5.720276283112583
2221,0.025,0.021,0.0011533633225232764,1.0298228840431325,5.892804260972451,5.722153151071015
2222,0.025,0.022,0.0012715426649852876,1.0297359461421283,5.89434596987188,5.724133446010944
2223,0.025,0.023,0.0013963678597824936,1.0296330394249682,5.895904448008433,5.726219169599677
2224,0.025,0.024,0.001528013582342954,1.0295121688555726,5.897470374353667,5.7284124974544195
2225,0.025,0.025,0.0016666666666666668,1.0293711575727933,5.899033550232481,5.7307157936522275
2226,0.025,0.026,0.0018125268125268122,1.0292076309823457,5.900582819755431,5.733131626825886
2227,0.025,0.027,0.0019658073562722465,1.0290189992265135,5.902105982037655,5.735662788028319
2228,0.025,0.028,0.002126736111111111,1.0288024378658267,5.903589694352611,5.738312310572634
2229,0.025,0.029,0.002295556283437056,1.028554866588458,5.905019365272757,5.741083492083124
2230,0.025,0.03,0.002472527472527472,1.0282729257426693,5.906379036742804,5.743979919024831
2231,0.025,0.031,0.0026579267618099343,1.0279529504650187,5.907651253912969,5.747005494016536
2232,0.025,0.032,0.0028520499108734398,1.0275909421520826,5.9088169214288735,5.750164466274921
2233,0.025,0.033,0.0030552126585119514,1.0271825369958782,5.909855144729949,5.753461465587263
2234,0.025,0.034,0.0032677521483491633,1.0267229712728259,5.910743054748433,5.756901540267381
2235,0.025,0.035,0.00349002849002849,1.026207043042757,5.91145561422496,5.760490199616237
2236,0.025,0.036,0.0037224264705882338,1.0256290698779427,5.911965403663165,5.764233461485966
2237,0.025,0.037,0.0039653574325107166,1.024982842202271,5.912242384733885,5.768137905636431
2238,0.025,0.038,0.004219261337073399,1.0242615717773955,5.912253638708192,5.772210733678791
2239,0.025,0.039,0.004484609034084207,1.0234578348259011,5.911963077247578,5.776459836523948
2240,0.025,0.04,0.0047619047619047615,1.0225635092313576,5.911331122608867,5.780893870398629
2241,0.025,0.041,0.0050516889049164555,1.0215697052017807,5.910314354031647,5.7855223426621105
2242,0.025,0.042,0.005354541039339485,1.0204666887269414,5.908865116769056,5.7903557088576
2243,0.025,0.043,0.005671083302662248,1.0192437971019113,5.90693108990153,5.7954054826697305
2244,0.025,0.044,0.006001984126984126,1.0178893457303066,5.904454808742993,5.800684360741308
2245,0.025,0.045,0.0063479623824451385,1.0163905253626073,5.901373137317417,5.806206364637298
2246,0.025,0.046,0.006709791983764584,1.0147332888700076,5.897616686061838,5.811987002643167
2247,0.025,0.047,0.007088307020921575,1.0129022266058458,5.893109169615645,5.818043454562225
2248,0.025,0.048,0.007484407484407484,1.0108804293692197,5.8877666993067805,5.824394783249186
2249,0.025,0.049,0.00789906566653507,1.008649337965059,5.881497004773221,5.831062177306427
2250,0.025,0.05,0.008333333333333333,1.0061885783597793,5.87419857910241,5.8380692302014925
2251,0.025,0.051,0.008788349776996888,1.003475781472417,5.865759741985118,5.845442262072525
2252,0.025,0.052,0.00926535087719298,1.000486386731882,5.856057615733481,5.853210691714121
2253,0.025,0.053,0.009765679321373937,0.9971934286899498,5.844957009696593,5.861407467732044
2254,0.025,0.054,0.010290796160361375,0.9935673062303254,5.832309209739492,5.87006956968798
2255,0.025,0.055,0.010842293906810034,0.9895755342867457,5.817950671184343,5.87923859230992
2256,0.025,0.056,0.011421911421911419,0.9851824785157998,5.801701616140079,5.8889614286284075
2257,0.025,0.057,0.01203155088135091,0.9803490741110802,5.783364539713256,5.899291071353592
2258,0.025,0.058,0.012673297166968052,0.975032530954328,5.762722634505362,5.9102875561136505
2259,0.025,0.059,0.013349440098174563,0.9691860286501525,5.739538149438899,5.922019075566661
2260,0.025,0.06,0.014062499999999997,0.9627584067733707,5.713550707780148,5.934563300183256
2261,0.025,0.061,0.014815257206561551,0.9556938579790224,5.684475620796605,5.948008950080938
2262,0.025,0.062,0.015610786224821309,0.9479316346098833,5.652002248457334,5.96245767320909
2263,0.025,0.063,0.0164524954402255,0.9394057832270577,5.615792477705861,5.978026299150965
2264,0.025,0.064,0.01734417344173441,0.9300449262412827,5.575479412937315,5.994849555784644
2265,0.025,0.065,0.01829004329004329,0.9197721156956837,5.530666403262055,6.013083359326295
2266,0.025,0.066,0.019294826364280652,0.9085047913930536,5.4809265677656605,6.0329088186331905
2267,0.025,0.067,0.02036381781890764,0.8961548840825783,5.425803023940231,6.05453713449857
2268,0.025,0.068,0.021502976190476187,0.882629114353464,5.3648100760507855,6.078215627387921
2269,0.025,0.069,0.0227190303493033,0.8678295491170821,5.297435679018307,6.104235197347043
2270,0.025,0.07,0.024019607843137253,0.8516544897596092,5.223145557933143,6.132939614288237
2271,0.025,0.071,0.02541338979632989,0.8339997785358294,5.141389430329222,6.164737164985162
2272,0.025,0.072,0.02691029900332224,0.8147606213839671,5.051609842141837,6.2001153584976665
2273,0.025,0.073,0.028521729822307842,0.793834034239719,4.953254179737596,6.239659634247719
2274,0.025,0.074,0.030260831122900067,0.771122023436931,4.845790446070388,6.2840773558411
2275,0.026,0.0,0.0,1.0326771078727324,5.886373949861693,5.700110813909058
2276,0.026,0.001,2.6002600260025995e-06,1.0326775003537554,5.886420904765883,5.700154116604092
2277,0.026,0.002,1.0404161664665864e-05,1.0326786488164186,5.886561638884218,5.700284057999038
2278,0.026,0.003,2.3421078971073965e-05,1.032680466134267,5.886795759521731,5.7005007381986665
2279,0.026,0.004,4.166666666666666e-05,1.0326828064775968,5.8871226091384745,5.700804324629948
2280,0.026,0.005,6.516290726817042e-05,1.0326854643798369,5.887541260750715,5.701195052925806
2281,0.026,0.006,9.393817743877959e-05,1.0326881734200228,5.888050511439745,5.701673228172927
2282,0.026,0.007,0.0001280273339362878,1.0326906045107818,5.888648873914803,5.702239226534303
2283,0.026,0.008,0.00016747181964573264,1.0326923637780305,5.889334566060309,5.702893497260503
2284,0.026,0.009,0.0002123197903014416,1.0326929900152493,5.890105498380741,5.703636565107085
2285,0.026,0.01,0.00026262626262626255,1.0326919516916593,5.890959259238512,5.704469033179249
2286,0.026,0.011,0.00031845328474541947,1.0326886434899076,5.891893097761325,5.705391586228774
2287,0.026,0.012,0.0003798701298701298,1.032682382344864,5.8929039042751885,5.7064049944325035
2288,0.026,0.013,0.00044695351439324576,1.0326724029508667,5.893988188097472,5.707510117686278
2289,0.026,0.014,0.0005197878416972663,1.032657852700124,5.895142052500933,5.708707910453317
2290,0.026,0.015,0.0005984654731457799,1.0326377860099822,5.896361166634018,5.709999427211566
2291,0.026,0.016,0.0006830870279146138,1.0326111579913224,5.897640734155013,5.711385828550745
2292,0.026,0.017,0.0007737617135207495,1.0325768174043959,5.898975458307137,5.712868387976675
2293,0.026,0.018,0.0008706076891277384,1.0325334988419117,5.900359503128364,5.714448499488103
2294,0.026,0.019,0.0009737524639485422,1.0324798140720348,5.901786450453133,5.716127685999847
2295,0.026,0.02,0.001083333333333333,1.0324142424661116,5.903249252322738,5.717907608695652
2296,0.026,0.021,0.0011994978554242073,1.0323351204272895,5.904740178376728,5.719790077405022
2297,0.026,0.022,0.001322404371584699,1.032240629726664,5.9062507577485235,5.721777062110499
2298,0.026,0.023,0.0014522225741737931,1.0321287846430731,5.90777171493417,5.723870705705755
2299,0.026,0.024,0.0015891341256366721,1.0319974177910456,5.9092928990431055,5.726073338140457
2300,0.026,0.025,0.0017333333333333333,1.0318441645085752,5.910803205773365,5.728387492105881
2301,0.026,0.026,0.0018850278850278844,1.031666445662234,5.912290491380176,5.730815920435441
2302,0.026,0.027,0.002044439650523136,1.0314614487114722,5.91374147782543,5.733361615417643
2303,0.026,0.028,0.002211805555555555,1.0312261068566848,5.9151416482056245,5.736027830245463
2304,0.026,0.029,0.0023873785347745384,1.030957076076547,5.916475131456237,5.73881810285664
2305,0.026,0.03,0.002571428571428571,1.0306507098391195,5.917724575220633,5.7417362824543785
2306,0.026,0.031,0.002764243832282331,1.0303030312480879,5.918871005650255,5.744786559038127
2307,0.026,0.032,0.002966131907308377,1.029909702360089,5.9198936727692075,5.747973496320578
2308,0.026,0.033,0.0031774211648524287,1.0294659903812322,5.920769879889504,5.751302068460681
2309,0.026,0.034,0.0033984622342831295,1.0289667304204477,5.921474795401954,5.754777701104458
2310,0.026,0.035,0.0036296296296296294,1.0284062844441255,5.921981245091573,5.7584063172975695
2311,0.026,0.036,0.003871323529411764,1.0277784960404988,5.922259482934396,5.7621943889172735
2312,0.026,0.037,0.004123971729811144,1.0270766405633631,5.922276938124401,5.766148994369072
2313,0.026,0.038,0.004388031790556334,1.0262933701830492,5.921997935854842,5.770277883407351
2314,0.026,0.039,0.004663993395447575,1.0254206533282288,5.921383389138017,5.774589550072803
2315,0.026,0.04,0.004952380952380952,1.0244497079554669,5.920390458692653,5.779093314896053
2316,0.026,0.041,0.005253756461113114,1.023370928034931,5.918972177660707,5.783799417701138
2317,0.026,0.042,0.005568722680913063,1.0221738025912066,5.917077037639397,5.788719122559813
2318,0.026,0.043,0.005897926634768738,1.0208468265888764,5.914648532234744,5.793864836704575
2319,0.026,0.044,0.00624206349206349,1.0193774029051899,5.911624654068177,5.799250245512854
2320,0.026,0.045,0.0066018808777429435,1.0177517345890867,5.907937340908899,5.804890466037089
2321,0.026,0.046,0.006978183663115167,1.0159547065703403,5.903511866377112,5.810802221987029
2322,0.026,0.047,0.0073718393017584375,1.013969755958975,5.89826617048841,5.817004043587127
2323,0.026,0.048,0.0077837837837837825,1.0117787300692191,5.892110125215383,5.823516496351217
2324,0.026,0.049,0.008215028293196472,1.0093617313217038,5.884944730266899,5.830362443562119
2325,0.026,0.05,0.008666666666666666,1.0066969482323922,5.876661234477397,5.837567348143775
2326,0.026,0.051,0.009139883768076763,1.003760471799748,5.867140178622691,5.845159620704008
2327,0.026,0.052,0.0096359649122807,1.000526096769541,5.856250356217862,5.853171021851694
2328,0.026,0.053,0.010156306494228893,0.9969651075106524,5.843847690013698,5.861637128510296
2329,0.026,0.054,0.01070242800677583,0.9930460486021302,5.8297740236262,5.8705978759318675
2330,0.026,0.055,0.011275985663082435,0.9887344807453119,5.813855830180242,5.880098189554121
2331,0.026,0.056,0.011878787878787876,0.9839927233170469,5.795902843237348,5.890188723854904
2332,0.026,0.057,0.012512812916604945,0.9787795858227089,5.77570661987394,5.900926729095188
2333,0.026,0.058,0.013180229053646773,0.9730500917537948,5.753039051904617,5.912377071498469
2334,0.026,0.059,0.013883417702101544,0.9667551999801369,5.727650849296599,5.924613438246084
2335,0.026,0.06,0.014624999999999996,0.9598415309003363,5.699270030261138,5.937719766006784
2336,0.026,0.061,0.015407867494824012,0.9522511072387908,5.667600465874925,5.951791941002901
2337,0.026,0.062,0.01623521767381416,0.9439211227286004,5.63232054398835,5.966939830424555
2338,0.026,0.063,0.017110595257834517,0.9347837560796377,5.593082038277306,5.98328972011021
2339,0.026,0.064,0.018037940379403785,0.9247660527231736,5.549509294264423,6.000987252854593
2340,0.026,0.065,0.019021645021645016,0.9137899029576677,5.501198875592122,6.0202009868859
2341,0.026,0.066,0.020066619418851874,0.9017721523673957,5.447719851227614,6.041126726885363
2342,0.026,0.067,0.021178370531663944,0.8886248887489123,5.388614947738302,6.063992823028948
2343,0.026,0.068,0.022363095238095234,0.8742559591430236,5.323402839832842,6.089066690550247
2344,0.026,0.069,0.02362779156327543,0.8585697806274517,5.251581905627815,6.116662878339259
2345,0.026,0.07,0.02498039215686274,0.8414685186962205,5.172635827793955,6.1471531172770275
2346,0.026,0.071,0.026429925388183083,0.822853716365251,5.086041473110259,6.180978917585214
2347,0.026,0.072,0.027986710963455133,0.8026284641111259,4.991279523612744,6.21866747417232
2348,0.026,0.073,0.029662599015200155,0.7807002032320427,4.887848351708579,6.260851901246135
2349,0.027,0.0,0.0,1.035329583543917,5.898924812007766,5.697629919755446
2350,0.027,0.001,2.700270027002699e-06,1.035330008973471,5.898972038653287,5.697673193595648
2351,0.027,0.002,1.0804321728691474e-05,1.0353312538489914,5.899113576517611,5.69780305055683
2352,0.027,0.003,2.4321889700730654e-05,1.0353332237302093,5.899348998394757,5.698019597149554
2353,0.027,0.004,4.326923076923076e-05,1.035335760545594,5.899677588969056,5.698323011522452
2354,0.027,0.005,6.766917293233081e-05,1.0353386415801225,5.900098339828288,5.698713544414437
2355,0.027,0.006,9.755118426334803e-05,1.035341578046893,5.900609942425071,5.699191520499158
2356,0.027,0.007,0.00013295146216460655,1.035344213231174,5.901210778928842,5.699757340133224
2357,0.027,0.008,0.0001739130434782608,1.035346120192035,5.901898910893293,5.700411481523314
2358,0.027,0.009,0.00022048593608226625,1.0353467990031087,5.902672065645802,5.701154503330897
2359,0.027,0.01,0.00027272727272727263,1.0353456735102333,5.903527620286292,5.701987047737387
2360,0.027,0.011,0.00033070148800485867,1.035342087579734,5.904462583162511,5.702909843996655
2361,0.027,0.012,0.00039448051948051937,1.0353353008068071,5.905473572667023,5.703923712506525
2362,0.027,0.013,0.00046414403417760133,1.0353244836489108,5.906556793177866,5.705029569435778
2363,0.027,0.014,0.0005397796817625458,1.0353087119441073,5.907708007939663,5.706228431948711
2364,0.027,0.015,0.0006214833759590791,1.0352869607689743,5.908922508654704,5.70752142407528
2365,0.027,0.016,0.0007093596059113298,1.0352580975848922,5.910195081523806,5.708909783281521
2366,0.027,0.017,0.0008035217794253938,1.0352208746151867,5.911519969444416,5.710394867802343
2367,0.027,0.018,0.000904092600248036,1.035173920388698,5.912890830037922,5.711978164807019
2368,0.027,0.019,0.001011204481792717,1.035115730377778,5.914300689139371,5.713661299476993
2369,0.027,0.02,0.0011249999999999997,1.0350446566504128,5.9157418893398965,5.7154460450859
2370,0.027,0.021,0.0012456323883251385,1.0349588964470486,5.917206033125376,5.7173343341835
2371,0.027,0.022,0.0013732660781841106,1.0348564795826676,5.918683920102899,5.7193282709982745
2372,0.027,0.023,0.001508077288565093,1.0347352545636248,5.9201654777496655,5.7214301451885445
2373,0.027,0.024,0.0016502546689303901,1.0345928732966032,5.9216396850558946,5.723642447088695
2374,0.027,0.025,0.0018000000000000002,1.034426774253671,5.923094488364006,5.725967884616542
2375,0.027,0.026,0.0019575289575289568,1.0342341639426917,5.924516708629628,5.728409402029687
2376,0.027,0.027,0.0021230719447740258,1.0340119965161443,5.9258919392456315,5.730970200743806
2377,0.027,0.028,0.0022968749999999994,1.0337569513335896,5.927204433477308,5.7336537624544786
2378,0.027,0.029,0.0024792007861120205,1.0334654082734689,5.928436980454383,5.736463874836959
2379,0.027,0.03,0.0026703296703296693,1.0331334205684746,5.929570768553018,5.739404660136067
2380,0.027,0.031,0.0028705609027547285,1.0327566849152725,5.930585234877359,5.74248060700174
2381,0.027,0.032,0.0030802139037433146,1.0323305085837515,5.931457899415004,5.745696605975869
2382,0.027,0.033,0.0032996296711929073,1.031849773223113,5.932164182293008,5.749057989093842
2383,0.027,0.034,0.0035291723202170965,1.0313088950319238,5.9326772024004315,5.752570574131224
2384,0.027,0.035,0.003769230769230769,1.0307017809266725,5.932967555469262,5.756240714103659
2385,0.027,0.036,0.004020220588235293,1.0300217803084486,5.933003069517862,5.760075352718439
2386,0.027,0.037,0.004282586027111573,1.029261631990165,5.932748535360074,5.764082086581426
2387,0.027,0.038,0.00455680224403927,1.028413405807525,5.9321654096696115,5.76826923508605
2388,0.027,0.039,0.004843377756810943,1.0274684383960433,5.931211487864678,5.772645919054946
2389,0.027,0.04,0.005142857142857142,1.0264172625744772,5.92984054384486,5.7772221493737685
2390,0.027,0.041,0.005455824017309772,1.02524952973285,5.928001933374712,5.78200892705542
2391,0.027,0.042,0.0057829043224866435,1.0239539245821347,5.92564015767202,5.787018356407212
2392,0.027,0.043,0.006124769966875227,1.0225180715842646,5.922694383531588,5.792263773250588
2393,0.027,0.044,0.006482142857142856,1.0209284323478842,5.919097916108529,5.79775989047152
2394,0.027,0.045,0.006855799373040749,1.0191701932501802,5.914777620313707,5.803522963570208
2395,0.027,0.046,0.007246575342465751,1.0172271425325417,5.909653286658458,5.809570979344375
2396,0.027,0.047,0.0076553715825953,1.015081536123057,5.903636937352744,5.815923871397317
2397,0.027,0.048,0.008083160083160082,1.0127139514692185,5.8966320685457605,5.822603766829798
2398,0.027,0.049,0.008530990919857876,1.0101031287288247,5.888532824846437,5.829635269278817
2399,0.027,0.05,0.009,1.0072257987778588,5.879223102732224,5.837045784436736
2400,0.027,0.051,0.009491417759156637,1.0040564976661321,5.868575580223639,5.844865895360254
2401,0.027,0.052,0.010006578947368417,1.0005673674038074,5.856450671365066,5.853129796308387
2402,0.027,0.053,0.010546933667083851,0.996727943318489,5.842695405730417,5.861875795593576
2403,0.027,0.054,0.011114059853190283,0.9925049287131803,5.827142235516278,5.871146900067675
2404,0.027,0.055,0.011709677419354834,0.9878619582167659,5.809607775982883,5.880991496494174
2405,0.027,0.056,0.012335664335664333,0.9827593520956371,5.78989148928385,5.891464148305969
2406,0.027,0.057,0.01299407495185898,0.977153864941589,5.767774327367547,5.90262653027763
2407,0.027,0.058,0.013687160940325495,0.9709984336313695,5.743017356968574,5.914548528663082
2408,0.027,0.059,0.014417395306028527,0.9642419313419031,5.7153603991264825,5.927309540638425
2409,0.027,0.06,0.015187499999999994,0.9568289367872348,5.684520727617648,5.941000014803781
2410,0.027,0.061,0.016000477783086473,0.9486995308120956,5.650191885661348,5.95572328451004
2411,0.027,0.062,0.016859649122807012,0.9397891361306987,5.612042698791271,5.971597758511214
2412,0.027,0.063,0.017768695075443538,0.9300284204332594,5.569716584394195,5.988759549734522
2413,0.027,0.064,0.018731707317073163,0.919343288377293,5.522831285572884,6.007365643927285
2414,0.027,0.065,0.01975324675324675,0.9076549941827258,5.470979188998683,6.027597737094902
2415,0.027,0.066,0.0208384124734231,0.8948804136443107,5.41372842329577,6.049666906049383
2416,0.027,0.067,0.02199292324442025,0.880932522245218,5.35062497576135,6.073819322874243
2417,0.027,0.068,0.023223214285714285,0.8657211344299744,5.2811961096230275,6.100343285601292
2418,0.027,0.069,0.02453655277724756,0.8491539674754406,5.20495540918322,6.129577919370386
2419,0.027,0.07,0.02594117647058823,0.8311381009761973,5.121409822142033,6.161924012539889
2420,0.027,0.071,0.02744646098003628,0.8115819085178628,5.030069101076986,6.197857601659777
2421,0.027,0.072,0.02906312292358802,0.7903975399245318,4.930458060826877,6.237947123795
2422,0.028,0.0,0.0,1.0380965981213506,5.912017644072101,5.69505540695453
2423,0.028,0.001,2.8002800280027995e-06,1.038097058096631,5.912065155018554,5.695098650851037
2424,0.028,0.002,1.1204481792717085e-05,1.0380984040586918,5.912207533751307,5.695228420192276
2425,0.028,0.003,2.522270043038735e-05,1.038100533898973,5.912444316880462,5.695444828136323
2426,0.028,0.004,4.487179487179486e-05,1.0381032767107647,5.912774728513866,5.695748063958068
2427,0.028,0.005,7.017543859649122e-05,1.0381063916945217,5.91319767486318,5.6961383940724515
2428,0.028,0.006,0.00010116419108791648,1.0381095666131932,5.913711736631113,5.6966161634792085
2429,0.028,0.007,0.00013787559039292533,1.0381124157853299,5.914315159117866,5.697181797641539
2430,0.028,0.008,0.000180354267310789,1.0381144776000033,5.915005839966023,5.6978358048149085
2431,0.028,0.009,0.00022865208186309096,1.0381152115337373,5.915781314443564,5.698578778846175
2432,0.028,0.01,0.00028282828282828276,1.0381139946455735,5.916638738144097,5.699411402467529
2433,0.028,0.011,0.00034294969126429786,1.0381101175221181,5.91757486696161,5.700334451114267
2434,0.028,0.012,0.0004090909090909091,1.038102779639842,5.918586034173735,5.701348797300321
2435,0.028,0.013,0.000481334553961957,1.0380910841070232,5.919668124442744,5.7024554155909195
2436,0.028,0.014,0.0005597715218278253,1.0380740317424473,5.92081654451649,5.703655388217515
2437,0.028,0.015,0.0006445012787723784,1.0380505144423124,5.92202619038257,5.704949911386682
2438,0.028,0.016,0.0007356321839080458,1.0380193077806126,5.923291410597407,5.706340302341761
2439,0.028,0.017,0.000833281845330038,1.0379790627815626,5.924605965477557,5.707828007244073
2440,0.028,0.018,0.0009375775113683337,1.0379282967953318,5.925962981803052,5.709414609949292
2441,0.028,0.019,0.0010486564996368916,1.0378653834003506,5.927354902641462,5.711101841764597
2442,0.028,0.02,0.0011666666666666665,1.0377885412467158,5.928773431856344,5.71289159228333
2443,0.028,0.021,0.0012917669212260696,1.037695821745645,5.9302094728143055,5.714785921406447
2444,0.028,0.022,0.001424127784783522,1.0375850954994175,5.9316530607505635,5.716787072674267
2445,0.028,0.023,0.0015639320029563928,1.0374540373547176,5.933093288193193,5.718897488048041
2446,0.028,0.024,0.0017113752122241085,1.0373001099496517,5.934518222780619,5.721119824299129
2447,0.028,0.025,0.0018666666666666669,1.0371205456108277,5.935914816734663,5.72345697118421
2448,0.028,0.026,0.002030030030030029,1.036912326441688,5.937268807172238,5.72591207160862
2449,0.028,0.027,0.0022017042390249163,1.0366721624266053,5.938564606351569,5.7284885440068045
2450,0.028,0.028,0.0023819444444444443,1.036396467357044,5.939785180853391,5.731190107199684
2451,0.028,0.029,0.0025710230374495027,1.0360813323661553,5.94091191859285,5.734020808024083
2452,0.028,0.03,0.0027692307692307686,1.0357224968365064,5.941924482443544,5.736985052069892
2453,0.028,0.031,0.0029768779732271262,1.0353153164220485,5.9428006491303655,5.7400876379073775
2454,0.028,0.032,0.0031942959001782525,1.0348547278999132,5.943516131912287,5.743333795240794
2455,0.028,0.033,0.0034218381775333855,1.034335210540097,5.944044385429428,5.7467292274867425
2456,0.028,0.034,0.003659882406151063,1.0337507436515656,5.944356390930506,5.750280159347679
2457,0.028,0.035,0.003908831908831909,1.0330947599318518,5.944420419927162,5.753993390034508
2458,0.028,0.036,0.004169117647058822,1.0323600942139677,5.944201774141338,5.7578763528894585
2459,0.028,0.037,0.004441200324412002,1.0315389271696853,5.9436624994215155,5.76193718227349
2460,0.028,0.038,0.004725572697522207,1.03062272349235,5.9427610711055,5.76618478871489
2461,0.028,0.039,0.0050227621181743115,1.0296021640460493,5.941452048103868,5.770628943470378
2462,0.028,0.04,0.005333333333333333,1.0284670714320043,5.939685692773498,5.775280373831777
2463,0.028,0.041,0.005657891573506431,1.0272063283887807,5.9374075534506,5.7801508707249605
2464,0.028,0.042,0.005997085964060222,1.0258077884119923,5.934558006325149,5.785253410399794
2465,0.028,0.043,0.006351613298981718,1.0242581779538893,5.931071753174772,5.790602292307772
2466,0.028,0.044,0.00672222222222222,1.022542989546614,5.92687727135035,5.796213295617304
2467,0.028,0.045,0.0071097178683385545,1.0206463651889213,5.921896212337206,5.8021038572366495
2468,0.028,0.046,0.007514967021816335,1.0185509693499775,5.916042745230128,5.808293274715207
2469,0.028,0.047,0.007938903863432163,1.0162378509821188,5.90922284159031,5.814802937992797
2470,0.028,0.048,0.008382536382536382,1.0136862940056863,5.901333498439929,5.821656594684929
2471,0.028,0.049,0.008846953546519279,1.0108736558441147,5.892261896649501,5.8288806544565235
2472,0.028,0.05,0.009333333333333334,1.0077751937600103,5.881884492752905,5.836504539080375
2473,0.028,0.051,0.009842951750236513,1.00436387899015,5.8700660433712875,5.8445610860412645
2474,0.028,0.052,0.010377192982456138,1.0006101990205376,5.856658563047929,5.853087015084203
2475,0.028,0.053,0.010937560839938808,0.9964819488081693,5.8415002185251765,5.862123468981887
2476,0.028,0.054,0.01152569169960474,0.9919440123761554,5.824414165495956,5.871716642095398
2477,0.028,0.055,0.012143369175627236,0.9869581370222511,5.805207337835549,5.881918513130076
2478,0.028,0.056,0.01279254079254079,0.9814827034340775,5.783669204503988,5.892787701981603
2479,0.028,0.057,0.013475336987113017,0.9754724963519343,5.759570515988184,5.904390474900921
2480,0.028,0.058,0.014194092827004219,0.968878482125009,5.732662070654676,5.916801927607494
2481,0.028,0.059,0.01495137290995551,0.9616476016395196,5.702673542080273,5.930107382743684
2482,0.028,0.06,0.015749999999999993,0.9537225897344395,5.6693124217266755,5.944404046574251
2483,0.028,0.061,0.016593088071348936,0.9450418354406053,5.632263147652839,5.959802980602356
2484,0.028,0.062,0.017484080571799867,0.9355393012566534,5.591186509728893,5.976431457469067
2485,0.028,0.063,0.01842679489305256,0.9251445242700382,5.545719445378665,5.994435788023902
2486,0.028,0.064,0.01942547425474254,0.913782727272262,5.4954753674418395,6.013984729002719
2487,0.028,0.065,0.02048484848484848,0.9013750740794776,5.440045197261572,6.0352736099532995
2488,0.028,0.066,0.02161020552799433,0.8878391099415532,5.378999311097019,6.058529356125255
2489,0.028,0.067,0.022807475957176557,0.8730894349638026,5.311890645319517,6.0840166340344535
2490,0.028,0.068,0.02408333333333333,0.8570386654504839,5.238259243536938,6.112045412541056
2491,0.028,0.069,0.025445313991219694,0.8395987443311032,5.1576385634924575,6.142980320440424
2492,0.028,0.07,0.026901960784313724,0.8206826663473318,5.069563888327234,6.177252300076821
2493,0.028,0.071,0.028462996571889478,0.8002066850590778,4.9735831985476695,6.2153732172088505
2494,0.029,0.0,0.0,1.0409798814826305,5.925660631409789,5.692387275506306
2495,0.029,0.001,2.9002900290028995e-06,1.0409803776447195,5.925708439499983,5.692430488370255
2496,0.029,0.002,1.1604641856742695e-05,1.0409818294954252,5.925851697057941,5.692560166905375
2497,0.029,0.003,2.6123511160044038e-05,1.0409841268936866,5.926089902790984,5.692776431158976
2498,0.029,0.004,4.647435897435897e-05,1.0409870854879701,5.926422217352751,5.6930794819368
2499,0.029,0.005,7.268170426065163e-05,1.0409904455351666,5.9268474575226495,5.693469601899847
2500,0.029,0.006,0.00010477719791248493,1.0409938702340757,5.927364087991456,5.693947157113079
2501,0.029,0.007,0.0001427997186212441,1.0409969435603565,5.927970210686618,5.694512599059246
2502,0.029,0.008,0.0001867954911433172,1.0409991675858588,5.928663551550731,5.695166467135287
